ID,WEIGHT,PRSMT20,SENMT20,GOVMT20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBULLOCK,FAVDAINES,FAVPRES20,FAVSENMT20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
51716.0,0.732810616,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,Omit,,Omit,,,For your candidate,3.0,Donald Trump,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51717.0,5.65136385,Donald Trump,Steve Daines,Greg Gianforte,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,1.0,Yes,Omit,Omit,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,3.0,Donald Trump,,No,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51718.0,0.553642869,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,2.0,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Early in-person
51719.0,0.667762458,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,2.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Early in-person
51720.0,0.641677976,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Omit,,Omit,,,For your candidate,1.0,Donald Trump,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Early in-person
51721.0,2.205768108,Donald Trump,Steve Daines,Greg Gianforte,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,Yes,Somewhat badly,Somewhat badly or very badly,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,5.0,Donald Trump,,No,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Early in-person
51722.0,0.328012228,Joe Biden,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Favorable,,Both,,,For your candidate,2.0,Joe Biden,,No,No,Good,Excellent or good,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,Suburbs,Suburbs,Montana,White suburban men,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Early in-person
51723.0,1.856399179,Joe Biden,Steve Bullock,Mike Cooney,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,Yes,Somewhat badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Omit,,Only Bullock,,,Against his opponent,5.0,Omit,,No,Yes,Poor,Not so good or poor,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51724.0,1.516485929,Donald Trump,Steve Bullock,Mike Cooney,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,No,Somewhat badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Omit,,Only Bullock,,,For your candidate,4.0,Omit,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,By mail
51725.0,0.985503912,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Favorable,,Both,,,For your candidate,3.0,Donald Trump,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,By mail
51726.0,0.532938361,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Unfavorable,,Neither,,,Against his opponent,4.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51727.0,1.121306181,Joe Biden,Steve Bullock,Mike Cooney,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,,Only Bullock,,,For your candidate,4.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51728.0,0.777643263,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,4.0,Donald Trump,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51729.0,1.290855289,Donald Trump,Did not vote,Did not vote,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,Omit,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Omit,,Only Bullock,,,For your candidate,2.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51730.0,0.981591284,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,Omit,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,3.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,,,,,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51731.0,0.422731459,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,3.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,Omit,Omit,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51732.0,0.743896484,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,3.0,Joe Biden,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51733.0,1.291018248,Joe Biden,Steve Bullock,Mike Cooney,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,2.0,Joe Biden,,No,No,Not so good,Not so good or poor,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51734.0,2.054478168,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Unfavorable,,Only Bullock,,,For your candidate,2.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51735.0,0.370236456,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Omit,Omit,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,4.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51736.0,0.732810616,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Omit,Omit,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Favorable,,Both,,,Omit,3.0,Omit,,No,,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51737.0,1.804393172,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat badly,Somewhat badly or very badly,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,1.0,Donald Trump,,No,No,Excellent,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51738.0,0.883937538,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,3.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51739.0,0.864863217,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,5.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Male,White men,Suburbs,Suburbs,Montana,White suburban men,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51740.0,1.495781422,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Omit,Omit,The Republican Party,Not very confident or not at all confident,Not very confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,1.0,Donald Trump,,No,No,Excellent,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51741.0,0.439686358,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,1.0,Donald Trump,,No,No,Excellent,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51742.0,0.998220086,Donald Trump,Steve Daines,Greg Gianforte,,,65+,60+,75 or older,45+,60+,65+,,,,Complete,,1.0,No,Somewhat well,Very well or somewhat well,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,,,,Unfavorable,Favorable,,Only Daines,,,Against his opponent,1.0,Donald Trump,,No,No,Good,Excellent or good,No,Men without children,Republican,,,Republican men,Republican,,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,,,State questionnaire,,,,A minor problem,A minor problem or not a problem at all,West,Male,,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51743.0,5.65136385,Donald Trump,Steve Daines,Greg Gianforte,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,1.0,Yes,Omit,Omit,The Republican Party,Very confident or somewhat confident,Somewhat confident,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Favorable,,Only Daines,,,For your candidate,3.0,Donald Trump,,No,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,,,,,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,By mail
51744.0,0.56309855,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Bullock,,,For your candidate,1.0,Joe Biden,,No,No,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51745.0,0.478650033,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,2.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51746.0,1.071582675,Joe Biden,Steve Bullock,Greg Gianforte,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Unfavorable,,Only Bullock,,,For your candidate,1.0,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,West,Female,White women,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
51747.0,0.353770614,Joe Biden,Steve Bullock,Mike Cooney,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Very badly,Somewhat badly or very badly,The Democratic Party,Very confident or somewhat confident,Very confident,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Unfavorable,,Only Bullock,,,Against his opponent,1.0,Joe Biden,,No,No,Poor,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,Male,White men,Rural,Small Cities/Rural,Montana,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,By mail
