ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESTN04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1482602.0,Tennessee,31.0,State,1.0,Call 1,Complete,Exit poll,0.580198884010315,Bush,Female,White,50-59,,Moderate,"$30,000-$49,999",About the same,Other Christian,,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37209.0
1482605.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482616.0,Tennessee,38.0,National,1.0,Call 1,Complete,Exit poll,0.532563149929047,Bush,Female,White,50-59,Independent,Liberal,"$100,000-$149,999",Worse today,Protestant,No,No,Before that,,Economy/Jobs,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1482627.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.583094596862793,Kerry,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1482630.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.501548528671265,Kerry,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1482634.0,Tennessee,1.0,State,1.0,Call 1,Complete,Exit poll,0.591441631317139,Kerry,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,No,In the last three days,For your candidate,Moral values,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,37830.0
1482650.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482652.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.786929368972778,Kerry,Female,Hispanic/Latino,65-74,Independent,Moderate,,Better today,Catholic,Yes,No,In the last three days,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Non-white female,60 or over,65 or over,65 or over,Independent,,,Catholic,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1482656.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,0.827435970306396,Bush,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",Better today,Protestant,No,Yes,During the last month,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Omit,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Omit,Omit,White,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1482657.0,Tennessee,114.0,State,1.0,Call 1,Complete,Exit poll,0.629155874252319,Kerry,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",Worse today,Something else,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Southwest,"City over 500,000","City over 50,000",9.0,38118.0
1482661.0,Tennessee,39.0,State,1.0,Call 1,Complete,Exit poll,0.993632137775421,Kerry,Male,White,65-74,Democrat,Moderate,"Under $15,000",Better today,,Yes,No,Before that,For your candidate,Education,Cares about people like me,Somewhat disapprove,Somewhat approve,Omit,Only John Kerry,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,8.0,38024.0
1482678.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,1.11397802829742,Kerry,Male,White,60-64,Independent,Moderate,"$50,000-$74,999",Worse today,Something else,No,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
1482680.0,Tennessee,37.0,National,4.0,Call 1,Complete,Exit poll,1.19216740131378,Bush,Female,White,25-29,Republican,Moderate,"$30,000-$49,999",,,,,Before that,,,,,,,Omit,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Omit,Omit,White,Middle/West,Rural,Small cities and Rural,6.0,37095.0
1482710.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482715.0,Tennessee,1.0,State,1.0,Call 1,Complete,Exit poll,0.561091005802155,Kerry,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,Other Christian,Yes,No,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Less safe from terrorism,Both of them,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,37830.0
1482718.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.657496690750122,Bush,Female,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1482721.0,Tennessee,38.0,National,1.0,Call 1,Complete,Exit poll,0.555974125862122,Kerry,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Protestant,No,No,Before that,,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1482732.0,Tennessee,134.0,State,1.0,Call 1,Complete,Exit poll,0.887340605258942,Bush,Female,White,60-64,,Conservative,,Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,50-64,18-64,,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1482733.0,Tennessee,39.0,State,1.0,Call 1,Complete,Exit poll,1.04694056510925,Kerry,Male,Black,65-74,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,8.0,38024.0
1482735.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,1.22175765037537,Kerry,Female,Black,30-39,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1482743.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.511248290538788,Bush,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,Protestant,No,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1482750.0,Tennessee,127.0,National,1.0,Call 1,Complete,Exit poll,0.536531448364258,Bush,Female,White,60-64,Republican,Moderate,"$200,000 or more",Better today,Protestant,No,No,Before that,,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,,White female,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37660.0
1482760.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,0.768012225627899,Kerry,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Other Christian,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
1482777.0,Tennessee,31.0,State,1.0,Call 1,Complete,Exit poll,0.903038263320923,Kerry,Female,Black,50-59,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,Yes,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Nashville area,"City over 500,000","City over 50,000",5.0,37209.0
1482792.0,Tennessee,135.0,State,1.0,Call 1,Not complete,Exit poll,0.647610664367676,Kerry,Male,Black,45-49,,,,,,,,During the last month,For your candidate,Economy/Jobs,Cares about people like me,Strongly disapprove,,,,Non-white male,45-59,40-49,18-64,,,,,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,Black,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1482797.0,Tennessee,114.0,State,1.0,Call 1,Complete,Exit poll,0.662910223007202,Kerry,Female,Black,18-24,Independent,Moderate,,Worse today,Protestant,Yes,No,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white female,18-29,18-24,18-64,Independent,,,Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Southwest,"City over 500,000","City over 50,000",9.0,38118.0
1482798.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,40-44,Republican,Conservative,,Better today,Protestant,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482801.0,Tennessee,1.0,State,1.0,Call 1,Complete,Exit poll,0.561091005802155,Kerry,Female,White,30-39,Democrat,Liberal,"Under $15,000",Worse today,Protestant,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,37830.0
1482803.0,Tennessee,134.0,State,1.0,Call 1,Not complete,Exit poll,0.829496085643768,Kerry,Male,White,65-74,,,,,,,,Before that,Omit,Omit,Omit,Strongly disapprove,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1482811.0,Tennessee,38.0,National,1.0,Call 1,Complete,Exit poll,0.757810711860657,Kerry,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Just today,,Terrorism,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1482823.0,Tennessee,39.0,State,1.0,Call 1,Complete,Exit poll,0.533735275268555,Other,Male,White,25-29,Republican,Conservative,"$15,000-$29,999",Better today,None,No,No,During the last month,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat disapprove,Less safe from terrorism,Neither of them,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,8.0,38024.0
1482847.0,Tennessee,25.0,State,1.0,Call 1,Complete,Exit poll,0.519918501377106,Bush,Female,White,50-59,Republican,Moderate,"$15,000-$29,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37072.0
1482849.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.792464077472687,Bush,Female,White,25-29,Republican,Conservative,,Better today,,,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Republican,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482854.0,Tennessee,41.0,State,1.0,Call 1,Complete,Exit poll,0.923942804336548,Bush,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Southwest,Suburbs,Suburbs,7.0,38066.0
1482855.0,Tennessee,17.0,National,3.0,Call 1,Complete,Exit poll,0.493433147668839,Kerry,Male,White,45-49,Democrat,Conservative,"$15,000-$29,999",,,,,,Omit,,,,,,,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,All others,,,,,,,White,Middle/West,"City: 10,000 to 49,999",Small cities and Rural,4.0,37388.0
1482857.0,Tennessee,33.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Better today,,Yes,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,"City over 500,000","City over 50,000",5.0,37013.0
1482861.0,Tennessee,134.0,State,1.0,Call 1,Not complete,Exit poll,0.644852519035339,Bush,Female,White,50-59,,,,,,,,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,,,,White female,45-59,50-64,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,37641.0
1482873.0,Tennessee,135.0,State,1.0,Call 1,Complete,Exit poll,0.730244934558868,Bush,Male,Black,30-39,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Non-white male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,East,"City: 50,000 to 500,000","City over 50,000",1.0,37604.0
1482874.0,Tennessee,1.0,State,1.0,Call 1,Complete,Exit poll,0.561091005802155,Kerry,Female,White,40-44,Independent,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,37830.0
1482877.0,Tennessee,37.0,National,3.0,Call 1,Complete,Exit poll,1.29949760437012,Kerry,Male,Hispanic/Latino,25-29,Republican,Liberal,"$30,000-$49,999",,Catholic,,,,For your candidate,,,,,,,Non-white male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,,,,,,,White,Middle/West,Rural,Small cities and Rural,6.0,37095.0
1482886.0,Tennessee,45.0,State,1.0,Call 1,Complete,Exit poll,0.703496217727661,Bush,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,Middle/West,Rural,Small cities and Rural,8.0,38338.0
1482889.0,Tennessee,38.0,National,1.0,Call 1,Complete,Exit poll,0.580509603023529,Kerry,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,No,Before that,,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Middle/West,Rural,Small cities and Rural,6.0,37166.0
1482930.0,Tennessee,54.0,State,1.0,Call 1,Complete,Exit poll,0.555183589458466,Kerry,Male,Asian,25-29,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,During the last month,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Asian,East,Suburbs,Suburbs,3.0,37363.0
1482933.0,Tennessee,15.0,State,1.0,Call 1,Complete,Exit poll,0.784974992275238,Bush,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Nashville area,Suburbs,Suburbs,7.0,37082.0
1482944.0,Tennessee,114.0,State,1.0,Call 1,Complete,Exit poll,0.65664541721344,Kerry,Female,Black,40-44,Democrat,Liberal,"$15,000-$29,999",About the same,Other Christian,No,No,Just today,For your candidate,Education,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Southwest,"City over 500,000","City over 50,000",9.0,38118.0
