ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESID04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1490688.0,Idaho,45.0,State,1.0,Call 1,1.55970430374146,Bush,Male,White,65-74,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,No,Before that,Against his opponent,Somewhat approve,Somewhat approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83854.0
1521013.0,Idaho,31.0,State,1.0,Call 2,1.57852447032928,Bush,Male,White,60-64,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83651.0
1540502.0,Idaho,21.0,State,1.0,Call 3,1.01223468780518,Kerry,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",About the same,None,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,2.0,83221.0
1521002.0,Idaho,52.0,State,1.0,Call 2,0.456908971071243,Bush,Female,,60-64,Republican,Conservative,"$30,000-$49,999",Better today,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,Southeast,Rural,Small cities and Rural,2.0,83252.0
1522391.0,Idaho,16.0,State,1.0,Call 2,0.962250292301178,Kerry,Female,White,18-24,Independent,Liberal,"Under $15,000",Worse today,Mormon/LDS,No,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,83201.0
1520992.0,Idaho,40.0,State,1.0,Call 2,0.950224101543427,Bush,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83530.0
1540485.0,Idaho,45.0,State,1.0,Call 3,1.28808164596558,Bush,Male,White,30-39,Republican,Moderate,"Under $15,000",Worse today,Mormon/LDS,Yes,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83854.0
1520987.0,Idaho,37.0,State,1.0,Call 2,1.31712663173676,Bush,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,No,No,Omit,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Omit,Omit,Strongly/Somewhat approve,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,2.0,83647.0
1533465.0,Idaho,3.0,State,1.0,Call 3,1.12637400627136,Kerry,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Catholic,No,No,Before that,Against his opponent,Somewhat disapprove,Somewhat disapprove,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Ada county,Suburbs,Suburbs,2.0,83714.0
1492977.0,Idaho,16.0,State,1.0,Call 1,0.962250292301178,Kerry,Female,White,18-24,Democrat,Liberal,"Under $15,000",About the same,Mormon/LDS,No,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,83201.0
1492976.0,Idaho,43.0,National,4.0,Call 1,1.32539939880371,Kerry,Female,White,65-74,Something Else,Moderate,"$15,000-$29,999",,,,No,Before that,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Southwest,Rural,Small cities and Rural,2.0,83338.0
1490642.0,Idaho,52.0,State,1.0,Call 1,0.613299548625946,Kerry,,,75 or over,Democrat,,,Omit,Mormon/LDS,,,During the last month,Omit,Strongly disapprove,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,Southeast,Rural,Small cities and Rural,2.0,83252.0
1519286.0,Idaho,28.0,State,1.0,Call 2,1.03579473495483,Bush,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,83402.0
1490634.0,Idaho,28.0,State,1.0,Call 1,1.03900098800659,Bush,Male,White,40-44,Republican,Moderate,"$50,000-$74,999",Better today,Mormon/LDS,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,83402.0
1490630.0,Idaho,43.0,National,3.0,Call 1,1.35576915740967,Bush,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",,Mormon/LDS,Yes,No,,For your candidate,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,,,,,White,Southwest,Rural,Small cities and Rural,2.0,83338.0
1490627.0,Idaho,45.0,State,1.0,Call 1,1.28808164596558,Bush,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83854.0
1520954.0,Idaho,31.0,State,1.0,Call 2,1.11105263233185,Bush,Female,White,18-24,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83651.0
1540448.0,Idaho,21.0,State,1.0,Call 3,1.01897656917572,Kerry,Male,White,,Republican,Liberal,"$15,000-$29,999",Worse today,Catholic,No,No,Just today,For your candidate,Strongly disapprove,Somewhat disapprove,White male,,,,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,2.0,83221.0
1520946.0,Idaho,52.0,State,1.0,Call 2,0.481278330087662,Bush,Male,White,25-29,Independent,Conservative,"$30,000-$49,999",About the same,Mormon/LDS,No,No,During the last month,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,2.0,83252.0
1533655.0,Idaho,3.0,State,1.0,Call 3,0.955269157886505,Bush,Male,White,50-59,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,In the last three days,For your candidate,Somewhat approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Ada county,Suburbs,Suburbs,2.0,83714.0
1520940.0,Idaho,40.0,State,1.0,Call 2,0.950224101543427,Bush,Male,White,30-39,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83530.0
1490610.0,Idaho,21.0,State,1.0,Call 1,0.704482555389404,Bush,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,2.0,83221.0
1490604.0,Idaho,31.0,State,1.0,Call 1,1.05248165130615,Kerry,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,Before that,For your candidate,Somewhat approve,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83651.0
1490593.0,Idaho,33.0,State,1.0,Call 1,0.919897973537445,Bush,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83687.0
1541199.0,Idaho,8.0,National,4.0,Call 3,0.998385310173035,Kerry,Female,White,18-24,Something Else,Moderate,"$15,000-$29,999",,,,No,Just today,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,,,,Just today/In the last three days,Just today/In the last three days/Sometime last week,,White,Ada county,"City: 50,000 to 500,000","City over 50,000",1.0,83704.0
1490579.0,Idaho,45.0,State,1.0,Call 1,0.940208494663239,Bush,Male,Black,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Something else,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Panhandle,Rural,Small cities and Rural,1.0,83854.0
1520896.0,Idaho,52.0,State,1.0,Call 2,0.352386593818665,Bush,Male,Black,50-59,Independent,Conservative,"$75,000-$99,999",About the same,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,Non-white male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Rural,Small cities and Rural,2.0,83252.0
1520893.0,Idaho,40.0,State,1.0,Call 2,0.950224101543427,Bush,Male,White,50-59,Independent,Moderate,"$15,000-$29,999",About the same,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Panhandle,Rural,Small cities and Rural,1.0,83530.0
1520890.0,Idaho,31.0,State,1.0,Call 2,1.11105263233185,Bush,Female,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,No,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83651.0
1539552.0,Idaho,16.0,State,1.0,Call 3,0.783344209194183,Bush,Female,White,25-29,Independent,Conservative,"Under $15,000",About the same,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,"City: 50,000 to 500,000","City over 50,000",2.0,83201.0
1490552.0,Idaho,31.0,State,1.0,Call 1,1.27442252635956,Kerry,Female,White,65-74,Democrat,Moderate,,About the same,Mormon/LDS,,No,During the last month,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southwest,"City: 50,000 to 500,000","City over 50,000",1.0,83651.0
1495213.0,Idaho,43.0,National,1.0,Call 1,1.35158538818359,Bush,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",About the same,Mormon/LDS,No,No,Before that,,Somewhat approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southwest,Rural,Small cities and Rural,2.0,83338.0
1490544.0,Idaho,21.0,State,1.0,Call 1,0.824035227298737,Bush,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,No,Before that,For your candidate,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,"City: 10,000 to 49,999",Small cities and Rural,2.0,83221.0
1520867.0,Idaho,14.0,State,1.0,Call 2,0.955269157886505,Bush,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",Better today,Mormon/LDS,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Ada county,"City: 50,000 to 500,000","City over 50,000",1.0,83709.0
