ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWA16,SENWA16,GOVWA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,FAVPRES16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
104177.0,Washington,,,Complete,Telephone survey,0.659949421882629,Hillary Clinton,Patty Murray,Jay Inslee,Male,Hispanic/Latino,65 or over,Democrat,Liberal,"Under $30,000",Postgraduate study,Yes,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Omit,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,Before that,Latino men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Only Hillary Clinton,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,,2.0,98133.0
104178.0,Washington,,,Complete,Telephone survey,0.480630844831467,Donald Trump,Chris Vance,Bill Bryant,Female,White,65 or over,Independent,Conservative,"Under $30,000",College graduate,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Poor,Strongly disapprove,Has good judgment,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Only Donald Trump,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,1.0,98026.0
104179.0,Washington,,,Complete,Telephone survey,0.160651236772537,Hillary Clinton,Other,Jay Inslee,Male,White,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Immigration,Worse than life today,Good,Somewhat approve,Has the right experience,Yes,No,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Only Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Other Senate vote,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,,4.0,98661.0
104180.0,Washington,,,Complete,Telephone survey,0.590442955493927,,Patty Murray,Jay Inslee,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Omit,Unfavorable,Unfavorable,Omit,Yes,Omit,The economy,Better than life today,Omit,Omit,Cares about people like me,No,No,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Neither,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Omit,Omit,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,Neither,In the last month,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,5.0,99114.0
104181.0,Washington,,,Complete,Telephone survey,0.462599813938141,Donald Trump,Chris Vance,Bill Bryant,Male,White,65 or over,Something else,Conservative,"$50,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Not so good,Somewhat disapprove,Cares about people like me,No,Yes,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Only Donald Trump,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,1.0,98248.0
104182.0,Washington,,,Complete,Telephone survey,0.527986407279968,Donald Trump,Chris Vance,Bill Bryant,Male,White,65 or over,Independent,Conservative,,High school or less,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Omit,Not so good,Somewhat approve,Has good judgment,No,Yes,In October,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Only Donald Trump,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,Only Donald Trump,Not so good or poor,Approve,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,10.0,West,,3.0,98503.0
104183.0,Washington,,,Complete,Telephone survey,0.979446411132813,Donald Trump,Chris Vance,Bill Bryant,Male,White,60-64,Something else,Conservative,"$50,000-$99,999",High school or less,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,Omit,Terrorism,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,In October,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Neither,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,In the last month,Before that,State questionnaire,Suburbs,Suburbs,6.0,West,,4.0,98370.0
104184.0,Washington,,,Complete,Telephone survey,0.400488555431366,Hillary Clinton,Patty Murray,Jay Inslee,Female,White,65 or over,Independent,Liberal,"$30,000-$49,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,Worse than life today,Good,Somewhat approve,Has the right experience,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,,5.0,98672.0
104185.0,Washington,,,Complete,Telephone survey,1.05682587623596,Jill Stein,Other,Other,Male,White,65 or over,Independent,Liberal,"Under $30,000",Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Deported to the country they came from,Omit,Worse than life today,Not so good,Somewhat approve,Cares about people like me,No,No,Omit,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Neither,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Liberal Independents,Other Senate vote,Neither,Omit,Omit,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,West,,1.0,98221.0
104186.0,Washington,,,Complete,Telephone survey,0.343789100646973,Hillary Clinton,Patty Murray,Bill Bryant,Female,White,65 or over,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,6.0,West,,4.0,98548.0
104187.0,Washington,,,Complete,Telephone survey,0.767572700977325,Donald Trump,Chris Vance,Bill Bryant,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Deported to the country they came from,Immigration,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Only Donald Trump,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,8.0,West,,2.0,98058.0
104188.0,Washington,,,Complete,Telephone survey,1.0179568529129,Hillary Clinton,Patty Murray,Jay Inslee,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,Omit,Worse than life today,Good,Strongly approve,Cares about people like me,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Only Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Neither,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,West,,2.0,98004.0
104189.0,Washington,,,Complete,Telephone survey,0.905695199966431,Donald Trump,Chris Vance,Bill Bryant,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,No,Deported to the country they came from,The economy,Worse than life today,Poor,Strongly disapprove,Cares about people like me,No,Yes,In September,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Only Donald Trump,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,8.0,West,,5.0,98801.0
104190.0,Washington,,,Complete,Telephone survey,0.511314690113068,Hillary Clinton,Patty Murray,Jay Inslee,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",Postgraduate study,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Terrorism,About the same,Good,Strongly approve,Has the right experience,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,5.0,West,,5.0,99163.0
104191.0,Washington,,,Complete,Telephone survey,0.385464072227478,Hillary Clinton,Patty Murray,Jay Inslee,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",College graduate,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Somewhat approve,Has the right experience,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,5.0,99114.0
104192.0,Washington,,,Complete,Telephone survey,0.594925284385681,Hillary Clinton,Chris Vance,Bill Bryant,Male,White,65 or over,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,I dislike the other candidates,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Terrorism,About the same,Good,Somewhat approve,Has the right experience,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,9.0,West,,2.0,98040.0
104193.0,Washington,,,Complete,Telephone survey,0.468530148267746,Hillary Clinton,Patty Murray,Jay Inslee,Female,White,65 or over,Democrat,Liberal,"$30,000-$49,999",High school or less,No,I dislike the other candidates,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Not so good,Strongly approve,Has the right experience,Yes,No,In October,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Only Hillary Clinton,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,Yes,Neither,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,3.0,West,,4.0,98572.0
104194.0,Washington,,,Complete,Telephone survey,0.547735691070557,Hillary Clinton,Patty Murray,Jay Inslee,Female,White,65 or over,Independent,Liberal,"Under $30,000",High school or less,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Immigration,Better than life today,Good,Strongly approve,Has the right experience,Yes,No,Before that,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Only Hillary Clinton,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,8.0,West,,3.0,98360.0
