ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNJ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,CHRISTIEAPP2,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TERRWORR,TIME16,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TERWORR2,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
218213.0,New Jersey,52.0,Call 3,Complete,Election day exit poll,1.69130635261536,Hillary Clinton,Female,Hispanic/Latino,40-44,Democrat,Moderate,"$50,000-$99,999",College graduate,Yes,Disapprove,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Immigration,Better than life today,Yes,Cares about people like me,Somewhat worried,In September,Yes,Latino women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,8.0,East,Version 1,1.0,7087.0
218563.0,New Jersey,52.0,Call 3,Complete,Election day exit poll,1.85367333889008,Hillary Clinton,Male,Hispanic/Latino,40-44,Independent,Moderate,"$30,000-$49,999",High school or less,Yes,Disapprove,I dislike the other candidates,Favorable,Unfavorable,Yes,No,The economy,About the same,Yes,Cares about people like me,Very worried,In the last week,No,Latino men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Very or somewhat worried,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,8.0,East,Version 1,1.0,7087.0
214511.0,New Jersey,82.0,Call 3,Complete,Election day exit poll,0.778065860271454,Hillary Clinton,Female,Black,50-59,Democrat,Conservative,"$50,000-$99,999",College graduate,No,Disapprove,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,No,Cares about people like me,Somewhat worried,Before that,No,Black women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,11.0,East,Version 1,3.0,7932.0
214504.0,New Jersey,106.0,Call 3,Complete,Election day exit poll,0.867909073829651,Hillary Clinton,Male,Hispanic/Latino,50-59,Democrat,Conservative,"$100,000-$199,999",Some college/assoc. degree,Yes,Disapprove,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Terrorism,About the same,Yes,Has the right experience,Very worried,In the last few days,No,Latino men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very or somewhat worried,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,11.0,East,Version 1,3.0,7871.0
214502.0,New Jersey,58.0,Call 3,Complete,Election day exit poll,0.764731168746948,Hillary Clinton,Female,Other,65 or over,Democrat,,"$200.000-$249,999",Postgraduate study,No,Disapprove,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Omit,Omit,Yes,Omit,Somewhat worried,Before that,No,All other races,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,No,Only Hillary Clinton,Only Hillary Clinton,,,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,12.0,East,Version 1,4.0,8540.0
173349.0,New Jersey,12.0,Call 1,Complete,Election day exit poll,0.830827057361603,Hillary Clinton,Female,White,40-44,Independent,Moderate,,Postgraduate study,No,,,,,,,,About the same,,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,Moderate/Liberal Republicans,Moderate Independents,,,,National questionnaire,Suburbs,Suburbs,9.0,East,Version 3,2.0,7070.0
214474.0,New Jersey,54.0,Call 3,Complete,Election day exit poll,0.770484864711761,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,Postgraduate study,No,,,,,,,,,Yes,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,Suburbs,Suburbs,7.0,East,Version 5,3.0,8530.0
216874.0,New Jersey,18.0,Call 3,Not complete,Election day exit poll,0.994051694869995,Hillary Clinton,Male,Black,65 or over,,,,,No,,,,,,,,Better than life today,,,,,,Black men,,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,,,,,National questionnaire,Suburbs,Suburbs,3.0,East,Version 3,5.0,8010.0
190169.0,New Jersey,3.0,Call 2,Not complete,Election day exit poll,1.10176563262939,Hillary Clinton,Male,White,25-29,,,,,No,Disapprove,I dislike the other candidates,,,,,,Better than life today,,,,Before that,No,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,5.0,8205.0
190166.0,New Jersey,82.0,Call 2,Complete,Election day exit poll,0.749963641166687,Hillary Clinton,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,Disapprove,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,About the same,Yes,Has good judgment,Somewhat worried,Before that,No,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,11.0,East,Version 1,3.0,7932.0
216757.0,New Jersey,65.0,Call 3,Complete,Election day exit poll,0.77518105506897,Hillary Clinton,Female,White,30-39,Independent,Moderate,"$50,000-$99,999",College graduate,No,Disapprove,I like my candidate but with reservations,Favorable,Unfavorable,No,No,The economy,About the same,Yes,Cares about people like me,Somewhat worried,Before that,No,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,Neither,Moderate/Liberal Republicans,Moderate Independents,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,12.0,East,Version 1,4.0,8857.0
190160.0,New Jersey,83.0,Call 2,Complete,Election day exit poll,0.750208914279938,Hillary Clinton,Female,White,50-59,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,Favorable,Unfavorable,,,Terrorism,,Yes,Has the right experience,,Before that,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Before that,Before that,National questionnaire,Suburbs,Suburbs,11.0,East,Version 1,3.0,7960.0
218501.0,New Jersey,36.0,Call 3,Complete,Election day exit poll,1.00440430641174,Hillary Clinton,Male,Black,45-49,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,Yes,,,,,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,Suburbs,Suburbs,10.0,East,Version 5,1.0,7111.0
190155.0,New Jersey,98.0,Call 2,Complete,Election day exit poll,0.726004779338837,Hillary Clinton,Male,White,50-59,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,Approve,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,No,Has the right experience,Not too worried,Before that,Yes,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Not too or not at all worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,5.0,8070.0
190150.0,New Jersey,36.0,Call 2,Complete,Election day exit poll,1.00440430641174,Hillary Clinton,Male,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,Worse than life today,,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,Suburbs,Suburbs,10.0,East,Version 3,1.0,7111.0
218488.0,New Jersey,52.0,Call 3,Complete,Election day exit poll,1.85367333889008,Hillary Clinton,Male,Hispanic/Latino,40-44,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,Approve,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Immigration,Better than life today,No,Has the right experience,Not too worried,In the last few days,Yes,Latino men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Not too or not at all worried,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,8.0,East,Version 1,1.0,7087.0
218484.0,New Jersey,7.0,Call 3,Complete,Election day exit poll,0.797005891799927,Hillary Clinton,Male,Hispanic/Latino,25-29,Democrat,Liberal,"$50,000-$99,999",College graduate,Yes,Disapprove,I dislike the other candidates,Favorable,Unfavorable,No,No,Immigration,About the same,No,Has the right experience,Somewhat worried,Before that,Yes,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Neither,Liberal Democrats,Liberal Democrats,Very or somewhat worried,Before that,Before that,State questionnaire,Suburbs,Suburbs,9.0,East,Version 1,2.0,7026.0
214426.0,New Jersey,99.0,Call 3,Complete,Election day exit poll,1.01276385784149,Hillary Clinton,Female,White,60-64,Republican,Moderate,"$100,000-$199,999",College graduate,No,Disapprove,I like my candidate but with reservations,Favorable,Unfavorable,No,No,Immigration,About the same,Yes,Has the right experience,Somewhat worried,In October,No,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Hillary Clinton,Neither,Conservative Republicans,Mod./Liberal Republicans,Very or somewhat worried,In the last month,Before that,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,5.0,8098.0
