ID,AGE3,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLINVSMCCN,COLLEDUC,DPRS08,ECONDEM2,EDUC,FTEVER,FTPRIM,FTVOTEP,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,NCDPRS08,OBAMVSMCCN,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3662277.0,60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,3.0,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,1.0,2.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,3.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,20.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Very downscale,28562.0,0.487024217844009
3662279.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 1,4.0,1.0,2.0,2.0,2.0,9.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,1.0,Yes,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,88.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,27615.0,0.351708561182022
3662284.0,30-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,6.0,1.0,1.0,1.0,2.0,1.0,Did not complete high school,2.0,2.0,1.0,1.0,1.0,9.0,4.0,No,1.0,1.0,2.0,1.0,,,,1.0,No,1.0,9.0,,,,,,,78.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,9.0,9.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,,,,,Non white,1.0,2.0,1.0,Suburbs,Suburbs, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,28081.0,0.931429207324982
3662286.0,60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,3.0,1.0,2.0,2.0,2.0,1.0,Postgraduate study,2.0,2.0,1.0,1.0,1.0,3.0,2.0,Yes,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",9.0,No,1.0,2.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,20.0,4.0,Black,State questionnaire,Black,2.0,1.0,3.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,2.0,Female,Black female,Black women,Non white female,Non white,2.0,2.0,4.0,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale,28562.0,0.395474046468735
3662287.0,18-29,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 1,7.0,1.0,1.0,1.0,8.0,2.0,High school graduate,1.0,1.0,3.0,1.0,1.0,1.0,2.0,Yes,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,2.0,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,4.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,28320.0,0.763522267341614
3662291.0,60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,1.0,1.0,Call 1,7.0,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,1.0,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,6.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,9.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,28469.0,0.474070191383362
3662295.0,30-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 1,1.0,2.0,1.0,1.0,8.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,2.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,2.0,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,52.0,2.0,Black,State questionnaire,Black,1.0,1.0,3.0,2.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,Omit,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,28551.0,0.441361427307129
3662329.0,60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 1,13.0,1.0,2.0,1.0,2.0,1.0,High school graduate,2.0,2.0,1.0,3.0,2.0,4.0,1.0,Yes,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,72.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,Omit,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,1.0,65+,Low Density Rural,Rural,Rural,Very downscale,27583.0,1.71389377117157
3662368.0,60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,2.0,2.0,2.0,1.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,1.0,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,98.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,1.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,27822.0,0.67985874414444
3662379.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 1,5.0,1.0,2.0,1.0,2.0,1.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,3.0,No,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,30.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,27012.0,0.701708078384399
3662385.0,18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Call 1,5.0,2.0,1.0,1.0,8.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,3.0,Yes,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,83.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,27017.0,1.39591228961945
3662392.0,30-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,12.0,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,1.0,1.0,3.0,4.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,1.0,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,58.0,2.0,Black,State questionnaire,Black,1.0,1.0,3.0,3.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,2.0,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,28202.0,0.931429207324982
3662423.0,30-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,12.0,1.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,3.0,2.0,2.0,4.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,1.0,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Liberal,2.0,58.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,4.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,1.0,2.0,1.0,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,28202.0,0.931429207324982
3662447.0,30-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,3.0,1.0,2.0,1.0,8.0,2.0,Did not complete high school,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Yes,2.0,2.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,2.0,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,49.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very downscale,27885.0,1.19674551486969
3662455.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,9.0,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,4.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,28016.0,2.70558023452759
3662461.0,18-29,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 1,3.0,9.0,1.0,1.0,8.0,9.0,High school graduate,2.0,2.0,1.0,9.0,9.0,9.0,2.0,No,9.0,9.0,9.0,1.0,,,,3.0,No,2.0,1.0,Democrat,,,Democrat,,,11.0,3.0,,State questionnaire,,9.0,9.0,9.0,1.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Female,,,,,9.0,9.0,9.0,Rural,Small Cities/Rural, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,Omit,Version 1,Non-white,1.0,1.0,1.0,1.0,,2.0,9.0,17-64,Low Density Rural,Rural,Rural,Very downscale,27976.0,0.392817437648773
3662475.0,60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Call 1,3.0,1.0,2.0,1.0,2.0,1.0,Did not complete high school,2.0,2.0,1.0,3.0,2.0,2.0,1.0,Yes,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,97.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Suburbs,Suburbs, North Carolina,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Something else,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,27863.0,0.950952708721161
