ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,MDDPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,READYBL2,READYWOMAN,READYWM2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1161766.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,9.0,Call 1,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,52.0,1.0,White,State questionnaire,White,4.0,2.0,2.0,1.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,20646.0,0.873460173606873
1161763.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,1.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,1.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.18790769577026
1161762.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,3.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,Yes,1.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,64.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.953815162181854
1161760.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,7.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,22.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,21228.0,1.11033380031586
1161754.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,1.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,1.0,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,110.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,21625.0,0.595511019229889
1161751.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,8.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,1.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,88.0,2.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.10766208171844
1161750.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,1.0,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,14.0,9.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,East,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,0.99407833814621
1161749.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 1,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,52.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,20646.0,0.843071281909943
1161745.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,6.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,49.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,East,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Jewish,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,0.700545847415924
1161742.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,8.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,88.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.16414451599121
1161738.0,Never,Never,All others,Complete,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,1.0,Not so good,Not so good/Poor,Democrat,,,Democrat,Moderate,3.0,110.0,3.0,,State questionnaire,,1.0,1.0,1.0,1.0,East,None,None,9.0,1.0,1.0,2.0,Female,,,,Non-married women,,Rural,Small Cities/Rural, Maryland,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,,17-64,Low Density Rural,Rural,Rural,Downscale,21625.0,0.525453150272369
1161735.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 1,5.0,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,52.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,20646.0,0.843071281909943
1161734.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,14.0,1.0,White,State questionnaire,White,2.0,1.0,3.0,2.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,None,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.09094846248627
1161731.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,1.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,88.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.10766208171844
1161726.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,7.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.968118011951447
1161721.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 1,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,52.0,3.0,Black,State questionnaire,Black,2.0,1.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,20646.0,0.730938792228699
1161718.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,4.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,110.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,21625.0,0.680155694484711
1161706.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,1.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,108.0,4.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Town,Rural,Rural,Upscale,20619.0,0.800469577312469
1161705.0,Never,Never,All others,Complete,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,110.0,1.0,White,State questionnaire,White,4.0,2.0,1.0,1.0,East,Something else,Something else,4.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,21625.0,0.595511019229889
