ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
664969.0,South Carolina,124.0,Call 1,Backside complete,1.14404797554016,John Kerry,Female,Black,No,25-29,Democrat,Very liberal,College graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Not working and looking for work,Never,In the last three days,Health care/Medicare,He stands up for what he believes,Poor,Somewhat disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,Suburbs,Suburbs,6.0,29209.0
664970.0,South Carolina,91.0,Call 1,Backside complete,0.849626958370209,,Female,White,No,75 or over,Democrat,Moderate,High school graduate,,Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,,In the last week,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,,White,Pee Dee,Rural,Small cities and Rural,5.0,29720.0
664971.0,South Carolina,40.0,Call 1,Backside complete,1.03585612773895,John Edwards,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last three days,Economy/Jobs,He has the right temperament,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Pee Dee,Rural,Small cities and Rural,6.0,29162.0
664972.0,South Carolina,40.0,Call 1,Backside complete,1.30265820026398,John Kerry,Male,White,No,30-39,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,"Yes, I do and someone else does","Yes, I have and someone else has",None,Once a week,Not working and looking for work,Occasionally,In the last week,Health care/Medicare,He stands up for what he believes,Good,Somewhat disapprove,Somewhat important,Enthusaistic,He can defeat George W. Bush in November, Somewhat satisfied,30-44,30-44,30-39,Weekly,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Democrat,Moderate,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Pee Dee,Rural,Small cities and Rural,6.0,29162.0
664973.0,South Carolina,42.0,Call 1,Backside complete,1.08111095428467,John Kerry,Male,Black,No,50-59,Democrat,Very liberal,High school graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Other Christian,A few times a month,Employed full-time,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Pee Dee,Suburbs,Suburbs,5.0,29550.0
664975.0,South Carolina,124.0,Call 1,Backside complete,1.12299740314484,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,"Yes, I do","Yes, someone else has",Protestant,Once a week,Employed full-time,Occasionally,In the last three days,The war in Iraq,He has a positive message,Poor,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,Black,Midlands,Suburbs,Suburbs,6.0,29209.0
664976.0,South Carolina,146.0,Call 1,Backside complete,0.77275538444519,John Edwards,Male,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,No one has,Protestant,More than once a week,Employed full-time,Rarely,Today,Economy/Jobs,He has a positive message,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Pee Dee,"City: 10,000 to 49,999",Small cities and Rural,2.0,29150.0
664977.0,South Carolina,67.0,Call 1,Backside complete,0.919307708740234,John Kerry,Female,White,,60-64,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,No one has,Catholic,A few times a year,Employed full-time,Frequently,Before that,Education,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,4.0,29615.0
664978.0,South Carolina,146.0,Call 1,Backside complete,0.717677414417267,John Edwards,Female,Black,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,No one has,Other Christian,More than once a week,Not working and not looking for work,Rarely,In the last week,Education,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Pee Dee,"City: 10,000 to 49,999",Small cities and Rural,2.0,29150.0
664979.0,South Carolina,42.0,Call 1,Backside complete,0.742197275161743,Al Sharpton,Male,Black,No,25-29,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Employed full-time,Never,In the last week,Economy/Jobs,He understands South Carolina,Poor,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Pee Dee,Suburbs,Suburbs,5.0,29550.0
664980.0,South Carolina,5.0,Call 1,Backside complete,1.6364483833313,John Edwards,Male,White,No,50-59,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Never,In the last three days,Economy/Jobs,He understands South Carolina,Not so good,Somewhat disapprove,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Piedmont,Suburbs,Suburbs,3.0,29630.0
664981.0,South Carolina,124.0,Call 1,Backside complete,1.20918154716492,John Kerry,Male,Black,No,30-39,Independent,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,No one has,None,Never,Employed full-time,Never,Today,Education,He has a positive message,Poor,Somewhat approve,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,30-44,30-44,30-39,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Moderate,None,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,Suburbs,Suburbs,6.0,29209.0
664982.0,South Carolina,91.0,Call 1,Backside complete,1.29733312129974,John Kerry,Male,Black,No,50-59,Democrat,Very liberal,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, I have",Other Christian,More than once a week,Employed full-time,Occasionally,In the last week,National security/Terrorism,He has a positive message,Not so good,Strongly approve,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Black,Pee Dee,Rural,Small cities and Rural,5.0,29720.0
664983.0,South Carolina,147.0,Call 1,Backside complete,0.773918151855469,John Edwards,Male,White,No,75 or over,Democrat,Very conservative,High school graduate,"$75,000-$99,999",About the same,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,Before that,Economy/Jobs,He understands South Carolina,Good,Strongly approve,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Pee Dee,"City: 10,000 to 49,999",Small cities and Rural,2.0,29150.0
664984.0,South Carolina,40.0,Call 1,Backside complete,1.03585612773895,John Edwards,Female,White,,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",Better today,No one does,No one has,Protestant,More than once a week,Employed part-time,Never,In the last month,Education,He understands South Carolina,Good,Somewhat disapprove,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Pee Dee,Rural,Small cities and Rural,6.0,29162.0
664985.0,South Carolina,67.0,Call 1,Backside complete,1.13966941833496,John Edwards,Male,White,No,50-59,Independent,Somewhat conservative,Some college or associate degree,,Better today,No one does,"Yes, I have",Protestant,A few times a month,Employed full-time,Never,In the last month,Economy/Jobs,He has a positive message,Good,Somewhat disapprove,Somewhat important,Omit,He agrees with you on the major issues,Very dissatisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,4.0,29615.0
664987.0,South Carolina,12.0,Call 1,Backside complete,1.04925262928009,John Edwards,Female,Black,No,50-59,Independent,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a year,Employed full-time,Never,Today,Economy/Jobs,Omit,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Midlands,Rural,Small cities and Rural,6.0,29003.0
664988.0,South Carolina,29.0,Call 1,Backside complete,1.22350859642029,John Edwards,Female,Black,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,No one has,Other Christian,More than once a week,Employed full-time,Never,Today,Education,He cares about people like me,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
664989.0,South Carolina,93.0,Call 1,Backside complete,0.993035733699799,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,College graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a year,Not working and not looking for work,Occasionally,Before that,Health care/Medicare,He can defeat George W. Bush,Poor,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29360.0
664990.0,South Carolina,42.0,Call 1,Backside complete,0.637767672538757,Al Sharpton,Female,Black,No,65-74,Democrat,Very liberal,Some college or associate degree,"$15,000-$29,999",Better today,No one does,"Yes, someone else has",Something else,More than once a week,Not working and not looking for work,Never,Before that,Economy/Jobs,He stands up for what he believes,Good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,65 or over,60 or over,65 or over,Weekly,All others/Omits,Very/somewhat important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,65 or over,Democrat,Liberal,Something else,All others/Omits,Somewhat/very dissatisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Pee Dee,Suburbs,Suburbs,5.0,29550.0
664991.0,South Carolina,121.0,Call 1,Backside complete,0.769253015518188,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,"Yes, someone else has",Protestant,More than once a week,Employed full-time,Never,In the last week,Omit,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",Omit,Very dissatisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Piedmont,"City: 10,000 to 49,999",Small cities and Rural,3.0,29631.0
664992.0,South Carolina,91.0,Call 1,Backside complete,0.692979335784912,Al Sharpton,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Never,In the last three days,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Pee Dee,Rural,Small cities and Rural,5.0,29720.0
664993.0,South Carolina,40.0,Call 1,Backside complete,1.77936923503876,Howard Dean,Female,Black,No,65-74,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",Better today,No one does,No one has,Other Christian,A few times a month,Not working and not looking for work,Never,Today,Taxes,He understands South Carolina,Not so good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Pee Dee,Rural,Small cities and Rural,6.0,29162.0
664994.0,South Carolina,124.0,Call 1,Backside complete,0.794438600540161,John Kerry,Female,,,65-74,Democrat,,Did not complete high school,,Worse today,,No one has,Other Christian,More than once a week,Not working and looking for work,,Today,Health care/Medicare,Omit,Omit,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Omit,65 or over,Democrat,,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,,Today/Last 3 days/Last week,,,,,Midlands,Suburbs,Suburbs,6.0,29209.0
664995.0,South Carolina,29.0,Call 1,Backside complete,1.15326309204102,John Edwards,Female,Black,No,60-64,Democrat,Very liberal,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, someone else has",Other Christian,Once a week,Not working and not looking for work,Never,Today,Health care/Medicare,He has the right experience,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Low Country,"City: 50,000 to 500,000","City over 50,000",6.0,29405.0
